username,rating,comment
aprillouisesantos,5,"Best Feature:handy dandy vapey...kudos!!! will buy again and again and again.
Product Quality:aesthetic and no damage when item was received
Performance:very useful lalo na sa stressful days ko sa work at bahay"
rena112591,1,The heck sayang lang ang pera not working ..as u can see sa second image yung sa loob yung is nka lubog so paano mag wwork kong di sya ma connect sa cartridge sayang lang ang pera ..si seller walang respond ..
yyyyyyyyyuuuy678y,5,"Performance:Very good
Product Quality:High

Ganda atmaayod goods na goods"
g*****s,5,Eto pinakasolid sa lahat. Kaya nahirapan ako pumili ng color. Kaya ang ginawa ko dalawang kulay na kinuha ko. Solid performance at mura pa. Bili na po kayo
gloria.limen12,4,"Product Quality:good
Performance:nice

maganda siya"
aced0401,1,-5 star to. Wag kumuha. Di gumagana. Chinarge ko 30mins wala talaga ilaw. Nagrereply si seller nung una after ako mag send ng video na sira talaga wala na reply.
g*****y,5,Hindi ko pa na open bossing. Sana wala pong deperesya yung pod or problem. Salamat po sa nice packaging bossing. Wala pong free? Hahaha
chaerish111,3,"Ok naman, mabilis nadeliver.
Kumpleto at walang damage.
-Nag leak yung juice sa loob,
-ang layo ng picture sa personal hahaha (device pod kit)
Thank you padin"
j*****1,5,"Excellent Quality
Well-Packed 
Product Shipped Immediately 
Item Arrived in Good Condition
Nice Item
Very Accomodating at Mabait, Recommendable Seller 
For sure Oorder ulit kay Thank You Seller, sana ay patuloy nyu ang pagiging mabuting seller"
wondercoffee_crizel,5,"Performance:LAHAT GANA NAMAN SO FAR SANA MAGTAGAL

Super duper cute yung lanyard bagay na bagay sa mad master na pod"
ediwa11,5,"all good solid ung item, pero na dismaya ako kasi walang freebies o miski ano pero gnun talaga kung anong babayadan un lang talaga... masarap ung juice pero bukas na ung grapes and basang basa ung bulak and pipi ung cartridge pero gumagana ng solid sya astigin din"
franzericquinzon,5,"Performance:⭐⭐⭐⭐⭐
Best Feature:⭐⭐⭐⭐⭐
Product Quality:⭐⭐⭐⭐⭐

Goods sya saktuhan lang ang vapor sana may kasamang type c cable bumili pa ako 😅 anyway thank you sa napakagandang product order ulit ako sa sunod"
a*****o,5,Not bad for its price. It's a very good buy. I will definitely order from this shop again. The order was shipped on time too. Thank you!!!!
r*****8,5,"Performance:good naman po
Product Quality:okay
Best Feature:yahhhhh

Thank you will order again soon vebs for to days video salamat din sa nag deliver hehe wala na akiz masabi antej"
najimenezz,5,"Performance:Quality

All good, bilis ng shipping, ordered it yesterday, delivered today. Well packed."
m*****8,5,"Performance:10/10
Best Feature:legit
Product Quality:10/10

Thank you seller 👍👍👍 sbi ng hubby ko..thank you din kay kuya rider."
9j0qv26bn1,5,"Best Feature:Goods naman ang product na ito pero baka factory defect lang talaga sa isang item na order ko.
Product Quality:Sana ma palitan po ang item na hindi gumana kasi lugi sa negosyo kasi hindi ma benta
Performance:Boss hindi po gumagana ang white na pod baka factory defect.

Ano po gawin ko boss para ma replace ang item. Goods naman po ang mga item na in order ko pang ilang ulit na po sana ako naka order pero Intong isang item po hindi gumagana duda ko factory defect po sana ma palitan."
sskiooo,3,"Performance:kailangan mo pang hipakin ng malalim bago maka burn ng juice
Best Feature:you get what you pay for
Product Quality:made of plastic"
allen_ardales,3,"Performance:need malakas un higop bago mag fire
Best Feature:Pwede
Product Quality:iba pdin relx

Need mo lakasan pag higop bago nag fire hahaha"
r*****a,3,"Performance:doesn't work on all cartridge
Best Feature:cant find any
Product Quality:feel so cheap, you get what you pay for.

Totally made out of plastic. Feel so cheap on the hand. Not all cartridge works properly.
Quality is just ok."
t*****o,5,"I received the items without damage. Thank you seller. Good item, good quality, very nice 👍👍👍👍 I will order again soon....

Nag spill ung Grapes, di nag wowork. pero seller refunded it. all good"
s*****s,5,"I ordered 2  batteries, Excellent Quality it delivered fast and packed well. Tried and Tested, Working fine on my Hand Held Radio. Thank you so much seller!"
dcars79,5,"Best Feature:good
Performance:good
Product Quality:good

great value product, not too expensive, just affordable. this is enough for our needs. not complicated and easy to use"
rheapinkshalineancita,5,"Thank you so much Seller, I just received my order and I am so Thankful because as I test it all, It was all functioning well and properly. Baka nga fully charged pa lahat nang Battery and Super Well Pack po. Thank you so much Talaga Seller. Napaka solid nyu po. 😇 Keep it up and Godbless"
mathelmaghuyop,5,problem solved! fits well ang now my radio is charging well. already replaced my old one since its no longer charging. bought 2 battery packs for backup. thank you seller!
d*****5,5,"Best Feature:good
Product Quality:nice
Performance:okey

Arrived on time no damage nicely packed thanks seller thanks shopee hope it will last a long time i will order again."
j*****n,5,"Best Feature:working wel
Product Quality:working well
Performance:working well

The items arrived on time. Packaging is secured and safely done. The quality is ok. All working as expected."
melargo_1205,5,"Product Quality:10/10
Best Feature:10/10

Thank you seller trusted yung mga product nila atsaka ambait ni seller ilang items na naorder ko sa kanila legit pp lahat"
b*****1,5,"Performance:working well

Good quality yung item nagana naman sya sana Hindi kaagad masira pinabili lang to ni papa sira na kase battery ng dati"
vince_bigberts,5,The batteries were shipped and delivered promptly upon ordering. Initial tests showed the battery is working properly. Hope this will be durable and last long.
dans3vill4,5,"Performance:9/10
Best Feature:plug and play
Product Quality:looks good

Bought extra battery for our radio walkie. Product was packed securedly and arrived on time. Fits perfect on my unit."
mwrsmilet,5,Bubble wrapped ang package 5 star.  Gumagana ang item 5 star.  Mabilis ang shipping 5 star.  J&T delivery the best 5 star.  Price 5 star.  100% i will buy again!
angie_rnpq,5,"Trusted seller and courrier. Suki ko na ang seller. Well wrapped and fast delivery. Good item. Highly recommended shop. Thank you seller, J&T and Shopee..."
ajlabay8,5,Thank you for the great customer service Items are in good shape and complete fast ship out and fast delivery ☺️☺️☺️.....
g*****0,5,The quality is good and legit. It is well-packed and was shipped immediately. Thank you seller. Thank you Shopee. Thank you delivery rider.
e*****w,5,Just arrived! Fast transaction and delivery! Good job seller. Thank you shoppe! Very useful! Hope this will last. 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
t*****2,5,"Best Feature:compatible
Product Quality:very good
Performance:very good"
s*****o,5,Product was received in a timely fashion. All add-ons were also in the box. Tested the units and both were functioning well without issues.
g*****4,5,Thank you seller for accommodating my order. Gumagana naman naman sya. Salamat sa uulitin. Mabilis ang pagdeliver. Will order again.
r*****s,5,"Arrived in good condition, gumagana xa.  Very fast transaction. Thank you seller. 

Bcbsjsbdurjhhjskmsbsbdixnfbkkzkznxbfnncnskznxnxkxnfbdksjzbxhcbcbxkzksndnxkcnbckdnznxjxjckxnxnxkxnncjcnx"
l*****5,5,
dunealivia,4,good item. good buy. tested and it works. salamat sa seller sa mabilis na shipment at sa j&t sa mabilis na delivery. salamat shopee. recommended seller.
n*****9,5,"Receive my parcel today,,,good packaging,,item secured,,,,good job seller,,,thanks,,,will order again soon!!!!"
_mochamo,5,"Boom! Charged too, so good for a back up. You can also charge the batteries without having to put it in the radio, so you can use radio with your back up batterie!!!. ITS JUST THAT ITEMS EXCEED EXPECTATIONS!! "
mhojick,5,"Performance:⭐⭐⭐⭐⭐
Product Quality:⭐⭐⭐⭐⭐
Best Feature:⭐⭐⭐⭐⭐

Ok ang lahat na unit 👍👍"
elangdagandal,5,"Performance:gumagana lhat
Best Feature:good
Product Quality:good

Thanks seller and rider ....dumating agad ang item ...mganda ...gumagana lahat.......at mura pa ...kaya bili n kau s shop n to.....makakasiguro kau n best quality ang product...."
analuz_lubo917,5,"Maraming Salamat po seller, natanggap ko po ang mga produkto ninyo Sobrang ganda at ang mura pa. Madaling lng na e shipped. Sa uulitin po."
qgu_iuylfr,5,"Product Quality:no damage dumating po na mabilis..
Performance:very good po
Best Feature:ok na ok po

Thanks seller mabilis agad shipping kapag maubos po agad to order din ako ulit ...thanks tlaga pati sa rider.."
a*****6,5,Order received. No damage and working yun napadala nila. Ok din ang pagkapack and ship din agad. Thanks seller till next transaction. 
jmsniper,5,Items are excellent condition and tested ok. Well packed and delivered without any damage. Thank you seller and to the ninja courier
jhonamontarde,2,Damage yong isang headset si gumagana...dapat na check bago pinadala..mabilis Sana ang delivery..kaso sira yong isa..sayang!!!!
g*****h,5,"Best Feature:good
Value For Money:good
Product Quality:good

This is my second time ordering from this shop.

And it didn't fail me 😁 which is nice!

What I like the most is the leather strap.

What a steal I just bought it 40php from 300+ original price!

That's during the flash sale!"
c*****o,5,"Product Quality:all goods
Best Feature:nice
Value For Money:worth it

Maganda yung product lalo na yung silver lakas maka sosyal. Sobrang sulit at good buy talaga tong watch at mga strap na to"
_uniqnaks_,5,"Best Feature:aesthetic silicone band
Value For Money:affordable
Product Quality:worth the prizce

Perfect for smart watch iw07,  suitable for womens arm, stylish. Keeping the watch in prestine like condition with nice colors"
m*****e,5,"Best Feature:slim design
Product Quality:very good
Value For Money:worth it

Thank you for the swift delivery. Been looking for slimmer designs so the watch doesn’t overwhelm my wrist. I also like the color. Easier to wear."
d*****.,5,"Best Feature:all
Value For Money:very good
Product Quality:very good

Saktong sakto siya sa size ng wrist ko. Surely will order other colors soon. Doesn’t feel cheap at all and comfortable siya. Thank you, seller!"
e*****o,5,Orders received earlier than expected! I am very happy with my purchased items! I hope these are durable. The straps are to cute! Can’t wait to try them! Thank you very much seller! 🥰
rhyskaiaaa,5,"Best Feature:Slim
Value For Money:Worth it

I love how slim it is, perfect for my chubby wrist. will buy the other colors next time :) This is super worth it, cheap but high quality."
