rating,comment,processed_comment,label,prediction
5,excellent watch gaming and camera excellent it s my second time buying from this store you so much because my daughter loves it the features of both the phone and watch is excellent she loves how the watch has it s own speakers it s not that loud but she loves it you can also directly accept calls via the watch,excel watch game camera excel second time buy store much daughter love featur phone watch excel love watch speaker loud love also direct accept call via watch,2,2
5,fast shipment and received the item in good condition it s well packed with a bubble wrap the only problem i have now is how to connect the watch with my oppo reno g phone i m having a hard time to do so please help,fast shipment receiv item good condit well pack bubbl wrap problem connect watch oppo reno g phone hard time plea help,2,2
4,good for it s price always disconnects to phone easy to use with free pair of bracelet functioning well but i was just not satisfied with the built in apps coz there s no picture gallery that s all overall rating is still good,good price alway disconnect phone easi use free pair bracelet function well satisfi built app coz pictur galleri overal rate still good,2,2
1,unsatisfied napaka pangit ng quality grabe sayang pera wala not recommended here are the problems being experienced while using the product infinix moi w smart watch battery life less than a day only there are times that it is properly functioning but most of the time it is defective subject for factory defect heats instantly the touch screen isn t working at most of the time system is not responding properly ghost touching yung bumili ka ng branded kasi hindi ka tiwala sa ibang brand tas ganito pa marereceive mo na item tapos sinabi ko yung concern ko napaka bagal sumagot at ang gulo pa kausap,unsatisfi pangit qualiti grabe sayang pera wala recommend problem experienc use product infinix moi w smart watch batteri life le day time proper function time defect subject factori defect heat instant touch screen work time system respond proper ghost touch yung bumili brand tiwala ibang brand ta ganito marerec mo item tapo sinabi yung concern bagal sumagot gulo kausap,0,0
1,very poor product works as a smart watch used this for roughly wk but already damaged never dropped or anything i dont even know where nor when i bumped this nonetheless the product works video not related,poor product work smart watch use rough wk alreadi damag never drop anyth dont even know bump nonetheless product work video relat,0,0
5,excellent excellent excellent thanks seller for fast delivery thanks shopee and kuyang rider sa maganda at secure na item,excel excel excel fast deliveri shope kuyang rider maganda secur item,2,2
5,pinakisuyo ni bf sakin orderan ko daw siya niyan lasang sunog na kasi cartridge niya hindi pa natetesting pero mukhang good quality naman good condition no damaged you seller,pinakisuyo bf sakin orderan niyan lasang sunog cartridg natetest mukhang good qualiti naman good condit damag,2,2
5,good quality and legit the seller have sent me a photo before shipping and shipped out my order right away and i have received it ahead of time i m planning on ordering again from this shop more power and god bless,good qualiti legit sent photo ship ship order right away receiv ahead time plan order shop power god bless,2,2
5,very good great quality you seller it has no damages at all very safe packaging you also to j t express for fast and safe delivery keep safe and god bless,good great qualiti damag safe packag also j express fast safe deliveri keep safe god bless,2,2
5,excellent quality very accommodating seller well packed items shipped immediately will order again you god bless video not related sorry nice qual i will recommend this shop thanks,excel qualiti accommod well pack item ship immedi order god bless video relat sorri nice qual recommend shop,2,2
5,reading sa pod ko legit oxva cartridge chineck ko sa website sealed yung box you seller malasa na ulit yung juice ko buti napa mura ako sa shop mo til next order po damihin ko yung order para isahan lang shipping god bless po,read pod legit oxva cartridg chineck websit seal yung box malasa ulit yung juic buti napa mura shop mo til next order po damihin yung order isahan lang ship god bless po,2,2
5,good good easy to use fast shipping and well packed complete and the product is sealed the seller also sent pictures before shipping you seller for the good service,good good easi use fast ship well pack complet product seal also sent pictur ship good servic,2,2
5,good ok will check bilis dumating daling kausap ng seller susubukan ko pa kung ok so far happy naman ako sa nabili,good ok check bili dumat dale kausap susubukan ok far happi naman nabili,2,2
5,finally dumating na nga syaaaa super cool ang ganda ng packaging super legit yung item u seller for fast shipment very accomodating seller excellent quality well package and will order again supperrre,final dumat syaaaa super cool ganda packag super legit yung item u fast shipment accomod excel qualiti well packag order supperrr,2,2
5,goods sakto sa oxva xlim se excellent quality of product sana hindi madaling masunog good naman yung cartridge sakto,good sakto oxva xlim se excel qualiti product sana madal masunog good naman yung cartridg sakto,2,2
5,ok sya fit naman maganda sya di ko pa na try sana walang leak you sa napaka bait na seller nag send muna ng pic bago i ship more power,ok sya fit naman maganda sya tri sana leak bait nag send muna pic ship power,2,2
5,delivered on time nice item good quality complete order will definitely order again well packed thanks and good job to the seller,deliv time nice item good qualiti complet order definit order well pack good job,2,2
5,packaging good good mabilis ang shipping kuddos to the seller nagsend muna sila proof of product right away at bago i ship thanks seller will order again ibang product naman,packag good good mabili ship kuddo nagsend muna proof product right away ship order ibang product naman,2,2
5,mabilis madeliver murang mura pero napakaganda ng quality salamat din po seller sa pag notify bago iship nice next time ulit,mabili madeliv murang mura napakaganda qualiti po pag notifi iship nice next time ulit,2,2
5,free shipping during the sale legit yung product so far wala namang leakage and issue more than na yung na consume ko sa ml bottle ng juice order na kayo dito guys,free ship sale legit yung product far wala namang leakag issu yung consum ml bottl juic order guy,2,2
5,sobrang ganda mag order sa shop na ito for me super legit una bago i papadeliver isesend muna ni seller yung picture ng order mo after that fast delivery pa mag oorder ako ulit dito youuuu,sobrang ganda order shop super legit papadeliv isesend muna yung pictur order mo fast deliveri oorder ulit youuuu,2,2
5,item was well packed as seen on my uploaded photo ang bilis rin dumating nung item i haven t tried it yet actually pero sana maganda quality tama rin yung size na delivered as per ordered i would suggest this item for others to buy as well kasi mura lang siya,item well pack seen upload photo bili rin dumat nung item tri yet actual sana maganda qualiti tama rin yung size deliv per order would suggest item other buy well mura lang,2,2
